Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4374612,WHOSIS_000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2014,SEX_FMLE,,,,,,,74.1 [73.8-74.4],74.07172111,73.75412371,74.44751051,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4374897,WHOSIS_000001,COUNTRY,CAF,YEAR,AFR,Africa,SEX,2019,SEX_FMLE,,,,,,,55.9 [54.8-57.1],55.89381458,54.82752863,57.1070976,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4375090,WHOSIS_000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2015,SEX_BTSX,,,,,,,64.3 [63.7-65.1],64.33720534,63.68114869,65.13366215,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4375207,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,2004,SEX_BTSX,,,,,,,76.5 [76.3-76.8],76.4816701,76.2643353,76.80279169,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4375274,WHOSIS_000001,COUNTRY,CAN,YEAR,AMR,Americas,SEX,2017,SEX_MLE,,,,,,,79.8 [79.8-79.8],79.76316331,79.75198907,79.83518375,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4375522,WHOSIS_000001,COUNTRY,JAM,YEAR,AMR,Americas,SEX,2008,SEX_BTSX,,,,,,,70.6 [70.4-70.9],70.6377363,70.4399438,70.89741891,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4375655,WHOSIS_000001,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,2001,SEX_BTSX,,,,,,,64.7 [64.4-65.2],64.70931637,64.41143569,65.19348082,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4378080,WHOSIS_000001,COUNTRY,MKD,YEAR,EUR,Europe,SEX,2008,SEX_FMLE,,,,,,,76.4 [76.3-76.5],76.35641727,76.25726656,76.54025484,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4378849,WHOSIS_000001,COUNTRY,RUS,YEAR,EUR,Europe,SEX,2016,SEX_FMLE,,,,,,,76.8 [76.8-76.9],76.8136795,76.80882018,76.88224297,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4379065,WHOSIS_000001,REGION,EUR,YEAR,,,SEX,2006,SEX_BTSX,,,,,,,74.1 [74.0-74.2],74.11279931,74.00678933,74.24664087,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4379708,WHOSIS_000001,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,2010,SEX_FMLE,,,,,,,73.1 [72.4-73.7],73.05657361,72.36391316,73.70646983,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4382130,WHOSIS_000001,COUNTRY,LBR,YEAR,AFR,Africa,SEX,2007,SEX_FMLE,,,,,,,59.7 [58.9-60.5],59.68966553,58.93173238,60.53315311,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4382135,WHOSIS_000001,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_FMLE,,,,,,,66.8 [65.9-67.7],66.8078959,65.94847769,67.70763384,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4383146,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,2011,SEX_BTSX,,,,,,,80.2 [80.2-80.3],80.16687766,80.16139024,80.2550756,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4384329,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,2010,SEX_MLE,,,,,,,77.8 [77.7-77.8],77.77691729,77.70886921,77.84496537,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4384608,WHOSIS_000001,COUNTRY,ARM,YEAR,EUR,Europe,SEX,2016,SEX_BTSX,,,,,,,74.4 [74.2-74.6],74.40594896,74.2488938,74.62573232,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4385047,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,2011,SEX_FMLE,,,,,,,63.7 [63.0-64.4],63.70336487,63.04925016,64.41563285,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4386600,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,2017,SEX_BTSX,,,,,,,73.1 [72.8-73.4],73.09125438,72.82150363,73.42707781,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4386704,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,2005,SEX_BTSX,,,,,,,54.8 [54.2-55.7],54.81013228,54.1843247,55.65406917,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4387217,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,2009,SEX_MLE,,,,,,,76.2 [76.1-76.2],76.15974206,76.11509295,76.20439117,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4387350,WHOSIS_000001,REGION,EUR,YEAR,,,SEX,2021,SEX_MLE,,,,,,,73.3 [73.1-73.5],73.25065916,73.08788706,73.4935445,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4390281,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,2019,SEX_MLE,,,,,,,80.2 [79.9-80.5],80.20225205,79.941369,80.54871944,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4390901,WHOSIS_000001,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,2002,SEX_MLE,,,,,,,68.4 [68.0-68.8],68.36392051,68.02296211,68.8169091,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4390968,WHOSIS_000001,COUNTRY,ARG,YEAR,AMR,Americas,SEX,2003,SEX_MLE,,,,,,,70.7 [70.7-70.8],70.70497823,70.6615613,70.80432042,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4391883,WHOSIS_000001,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,2007,SEX_BTSX,,,,,,,77.5 [77.1-77.9],77.46682627,77.12612062,77.9460377,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4392327,WHOSIS_000001,COUNTRY,COD,YEAR,AFR,Africa,SEX,2013,SEX_FMLE,,,,,,,60.8 [59.9-61.5],60.77548744,59.85476833,61.49939964,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4392858,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,2019,SEX_FMLE,,,,,,,63.1 [62.4-64.1],63.0786517,62.38119689,64.13395646,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4394314,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,SEX,2015,SEX_FMLE,,,,,,,82.9 [82.9-82.9],82.8530413,82.85115385,82.9244118,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4394741,WHOSIS_000001,COUNTRY,TCD,YEAR,AFR,Africa,SEX,2009,SEX_FMLE,,,,,,,56.7 [56.0-57.5],56.65239518,55.96031939,57.47215139,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4395355,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,2000,SEX_BTSX,,,,,,,78.8 [78.6-79.1],78.83247264,78.64190123,79.09577838,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4397507,WHOSIS_000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,2012,SEX_BTSX,,,,,,,77.1 [77.0-77.3],77.0924022,76.96966291,77.26348993,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4398187,WHOSIS_000001,COUNTRY,AGO,YEAR,AFR,Africa,SEX,2000,SEX_MLE,,,,,,,47.0 [46.1-48.1],46.96798178,46.14223738,48.07829569,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4398287,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,2018,SEX_BTSX,,,,,,,81.2 [81.2-81.3],81.2494226,81.2294214,81.32169383,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4398489,WHOSIS_000001,COUNTRY,HRV,YEAR,EUR,Europe,SEX,2000,SEX_MLE,,,,,,,71.0 [70.8-71.4],71.04989982,70.82971459,71.36914005,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4399160,WHOSIS_000001,COUNTRY,CMR,YEAR,AFR,Africa,SEX,2018,SEX_FMLE,,,,,,,63.4 [62.4-64.4],63.37927758,62.44851156,64.36583302,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4399876,WHOSIS_000001,COUNTRY,CAN,YEAR,AMR,Americas,SEX,2021,SEX_BTSX,,,,,,,81.6 [81.5-81.7],81.58276248,81.52940857,81.68435338,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4401077,WHOSIS_000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2004,SEX_MLE,,,,,,,69.5 [69.2-69.9],69.54784634,69.23876679,69.91205796,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4401194,WHOSIS_000001,COUNTRY,ESP,YEAR,EUR,Europe,SEX,2018,SEX_BTSX,,,,,,,82.8 [82.8-82.8],82.76765981,82.76751072,82.82905811,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4401712,WHOSIS_000001,COUNTRY,LTU,YEAR,EUR,Europe,SEX,2006,SEX_MLE,,,,,,,65.0 [64.9-65.1],65.00644748,64.93983346,65.11599966,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4401959,WHOSIS_000001,COUNTRY,GTM,YEAR,AMR,Americas,SEX,2016,SEX_BTSX,,,,,,,72.2 [71.9-72.5],72.23492224,71.93726589,72.51188315,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4402378,WHOSIS_000001,COUNTRY,BIH,YEAR,EUR,Europe,SEX,2002,SEX_BTSX,,,,,,,76.1 [75.8-76.5],76.09726725,75.81243981,76.53202828,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4403068,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,2019,SEX_FMLE,,,,,,,78.6 [78.5-78.8],78.62409466,78.51550877,78.78115251,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4404866,WHOSIS_000001,COUNTRY,BOL,YEAR,AMR,Americas,SEX,2020,SEX_MLE,,,,,,,64.4 [63.7-65.1],64.395249,63.74713093,65.10610036,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4405859,WHOSIS_000001,COUNTRY,HRV,YEAR,EUR,Europe,SEX,2007,SEX_MLE,,,,,,,72.3 [72.3-72.5],72.34643633,72.29530632,72.47407767,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4406559,WHOSIS_000001,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,2016,SEX_BTSX,,,,,,,66.2 [65.5-67.2],66.19035356,65.47542802,67.21038163,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4407048,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,2005,SEX_BTSX,,,,,,,73.4 [72.9-74.1],73.361458,72.85107068,74.06293534,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4407266,WHOSIS_000001,COUNTRY,FRA,YEAR,EUR,Europe,SEX,2001,SEX_FMLE,,,,,,,82.6 [82.5-82.6],82.55624193,82.49523591,82.61724796,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4407979,WHOSIS_000001,COUNTRY,NAM,YEAR,AFR,Africa,SEX,2005,SEX_MLE,,,,,,,50.7 [49.9-51.6],50.71184886,49.86310896,51.63859662,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4408333,WHOSIS_000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2009,SEX_MLE,,,,,,,72.5 [72.4-72.7],72.5257014,72.36857415,72.71155731,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4408445,WHOSIS_000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,2014,SEX_FMLE,,,,,,,65.2 [64.1-66.5],65.15565391,64.08412756,66.52832537,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4409068,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,2002,SEX_MLE,,,,,,,73.4 [73.2-73.7],73.44204446,73.24051207,73.71187636,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4409079,WHOSIS_000001,COUNTRY,GBR,YEAR,EUR,Europe,SEX,2000,SEX_MLE,,,,,,,75.5 [75.5-75.6],75.49113499,75.4890552,75.55902434,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4409288,WHOSIS_000001,COUNTRY,ERI,YEAR,AFR,Africa,SEX,2014,SEX_FMLE,,,,,,,65.2 [64.3-66.2],65.1703518,64.28561671,66.21367566,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4409375,WHOSIS_000001,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,2001,SEX_FMLE,,,,,,,75.8 [75.4-76.2],75.80973554,75.44113185,76.24529639,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4409408,WHOSIS_000001,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,2012,SEX_FMLE,,,,,,,73.3 [72.8-74.0],73.31660702,72.76284871,73.96322081,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4409427,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,2011,SEX_MLE,,,,,,,70.6 [70.5-70.8],70.59388684,70.46785757,70.8061228,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4409520,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,2004,SEX_FMLE,,,,,,,81.1 [81.1-81.2],81.0764761,81.05620323,81.16297959,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4412028,WHOSIS_000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2010,SEX_MLE,,,,,,,58.4 [57.4-59.6],58.42441906,57.44827358,59.58416786,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4413839,WHOSIS_000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2020,SEX_BTSX,,,,,,,79.9 [79.9-80.0],79.90385052,79.88164057,79.99349037,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4413981,WHOSIS_000001,COUNTRY,COD,YEAR,AFR,Africa,SEX,2017,SEX_MLE,,,,,,,58.8 [57.8-59.9],58.77574848,57.75174354,59.85018125,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4414737,WHOSIS_000001,COUNTRY,MLT,YEAR,EUR,Europe,SEX,2014,SEX_MLE,,,,,,,79.4 [79.3-79.6],79.41210504,79.33027166,79.59431815,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4414795,WHOSIS_000001,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,2021,SEX_MLE,,,,,,,58.7 [57.7-59.8],58.72094624,57.71026298,59.84715047,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4415158,WHOSIS_000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,2004,SEX_BTSX,,,,,,,61.1 [60.3-62.0],61.06960565,60.29681348,61.97132689,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4415515,WHOSIS_000001,COUNTRY,CMR,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,,,,,,,54.8 [53.8-55.8],54.75964119,53.83070514,55.79886343,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4415870,WHOSIS_000001,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,2019,SEX_FMLE,,,,,,,63.0 [61.2-65.1],63.04898321,61.21031865,65.05662942,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4415961,WHOSIS_000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,2017,SEX_FMLE,,,,,,,82.3 [82.2-82.4],82.27693934,82.16893417,82.43899255,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4416584,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,SEX,2007,SEX_MLE,,,,,,,63.5 [63.0-64.1],63.47509428,62.97935996,64.14683225,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4417657,WHOSIS_000001,COUNTRY,SUR,YEAR,AMR,Americas,SEX,2014,SEX_BTSX,,,,,,,73.1 [72.8-73.4],73.05386141,72.77348601,73.41605575,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4418313,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,2000,SEX_BTSX,,,,,,,75.1 [74.7-75.7],75.12364237,74.69175217,75.70407261,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4419373,WHOSIS_000001,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,2015,SEX_FMLE,,,,,,,66.2 [65.9-66.5],66.18019087,65.91894169,66.53770442,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4420452,WHOSIS_000001,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,2008,SEX_MLE,,,,,,,75.4 [74.9-75.8],75.3659664,74.89641184,75.79617635,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4421210,WHOSIS_000001,COUNTRY,MNE,YEAR,EUR,Europe,SEX,2021,SEX_BTSX,,,,,,,74.7 [74.5-75.0],74.70975149,74.50578593,74.97582891,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4421377,WHOSIS_000001,COUNTRY,ATG,YEAR,AMR,Americas,SEX,2015,SEX_FMLE,,,,,,,77.2 [77.0-77.6],77.21223683,76.95672525,77.61136181,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4421812,WHOSIS_000001,COUNTRY,MDA,YEAR,EUR,Europe,SEX,2018,SEX_MLE,,,,,,,68.9 [68.7-69.2],68.87328463,68.65364034,69.15813046,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4421817,WHOSIS_000001,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,2019,SEX_MLE,,,,,,,75.1 [74.2-76.0],75.09416883,74.15415515,75.96523105,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4422429,WHOSIS_000001,COUNTRY,TJK,YEAR,EUR,Europe,SEX,2020,SEX_MLE,,,,,,,68.6 [68.1-69.2],68.60522485,68.10298662,69.16710943,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4423888,WHOSIS_000001,COUNTRY,ISL,YEAR,EUR,Europe,SEX,2003,SEX_MLE,,,,,,,78.7 [78.6-78.9],78.72388013,78.62067854,78.92743689,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4424856,WHOSIS_000001,COUNTRY,IRL,YEAR,EUR,Europe,SEX,2012,SEX_FMLE,,,,,,,82.6 [82.5-82.7],82.56634433,82.54744816,82.67115047,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4425044,WHOSIS_000001,COUNTRY,KHM,YEAR,WPR,Western Pacific,SEX,2011,SEX_MLE,,,,,,,64.3 [63.8-65.1],64.34595448,63.80418262,65.05170895,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4425112,WHOSIS_000001,COUNTRY,PRI,YEAR,AMR,Americas,SEX,2008,SEX_FMLE,,,,,,,82.0 [81.9-82.2],81.99338895,81.90163749,82.17380571,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4425160,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,2013,SEX_BTSX,,,,,,,68.4 [68.1-68.7],68.3723982,68.13282518,68.72574832,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4425288,WHOSIS_000001,COUNTRY,LSO,YEAR,AFR,Africa,SEX,2014,SEX_FMLE,,,,,,,51.7 [50.3-53.3],51.68993217,50.25399183,53.31047745,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4427134,WHOSIS_000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2021,SEX_MLE,,,,,,,62.1 [60.8-63.3],62.06702482,60.80758999,63.30566016,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4428424,WHOSIS_000001,REGION,WPR,YEAR,,,SEX,2014,SEX_MLE,,,,,,,73.5 [73.2-73.9],73.51600568,73.16163667,73.93904769,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4428506,WHOSIS_000001,COUNTRY,MUS,YEAR,AFR,Africa,SEX,2007,SEX_FMLE,,,,,,,76.1 [76.0-76.3],76.13463041,76.02491102,76.3276216,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4429031,WHOSIS_000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,SEX,2018,SEX_MLE,,,,,,,52.2 [51.1-53.7],52.24588762,51.14230184,53.68365715,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4430002,WHOSIS_000001,COUNTRY,NAM,YEAR,AFR,Africa,SEX,2016,SEX_MLE,,,,,,,59.0 [58.0-60.1],58.98048678,58.04124032,60.05573591,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4430639,WHOSIS_000001,COUNTRY,BLR,YEAR,EUR,Europe,SEX,2019,SEX_MLE,,,,,,,69.7 [69.7-69.8],69.72667646,69.68674715,69.83262971,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4433604,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,2007,SEX_BTSX,,,,,,,80.1 [80.1-80.2],80.12725056,80.12464089,80.19868465,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4435611,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,2010,SEX_BTSX,,,,,,,74.2 [73.7-74.8],74.23169531,73.66976973,74.82304883,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4436151,WHOSIS_000001,COUNTRY,CHE,YEAR,EUR,Europe,SEX,2013,SEX_MLE,,,,,,,80.4 [80.4-80.5],80.41880302,80.39300246,80.50414002,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4436669,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,2020,SEX_FMLE,,,,,,,81.1 [81.0-81.2],81.0794963,81.03903109,81.17569065,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4437403,WHOSIS_000001,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,2002,SEX_FMLE,,,,,,,45.1 [43.3-47.3],45.07276641,43.29987189,47.31405262,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
