SpatialDimType,SpatialDim,ParentLocation,TimeDim,Dim1,NumericValue
COUNTRY,DOM,Americas,2007,Both,72.98138698
COUNTRY,GNQ,Africa,2010,Male,60.35898162
COUNTRY,MNE,Europe,2002,Male,71.24648396
COUNTRY,NER,Africa,2000,Female,50.63243242
COUNTRY,LKA,South-East Asia,2020,Male,77.81550213
COUNTRY,ROU,Europe,2005,Male,68.64666021
COUNTRY,VNM,Western Pacific,2007,Both,72.30106944
COUNTRY,HND,Americas,2020,Female,72.07378243
COUNTRY,PAK,Eastern Mediterranean,2010,Both,64.14819561
COUNTRY,TTO,Americas,2013,Both,74.31731073
COUNTRY,POL,Europe,2003,Both,74.54799786
COUNTRY,STP,Africa,2000,Both,63.12867264
COUNTRY,KAZ,Europe,2020,Both,71.3205391
COUNTRY,ARM,Europe,2019,Both,75.66635568
COUNTRY,TUN,Eastern Mediterranean,2019,Both,77.50537971
COUNTRY,JOR,Eastern Mediterranean,2012,Female,77.55286761
COUNTRY,EGY,Eastern Mediterranean,2013,Female,73.43993645
COUNTRY,SLV,Americas,2000,Both,71.64575132
COUNTRY,CYP,Europe,2001,Male,76.62185478
COUNTRY,MLI,Africa,2003,Both,54.85059982
COUNTRY,VCT,Americas,2012,Female,75.40403356
COUNTRY,FRA,Europe,2009,Both,81.04063075
REGION,WPR,,2007,Female,77.72715395
COUNTRY,MLT,Europe,2013,Female,83.20746811
COUNTRY,DZA,Africa,2008,Male,74.25799651
COUNTRY,HRV,Europe,2017,Female,81.00417116
COUNTRY,QAT,Eastern Mediterranean,2001,Female,73.31453148
COUNTRY,UGA,Africa,2020,Female,69.63882948
COUNTRY,USA,Americas,2018,Both,78.62912526
COUNTRY,DNK,Europe,2002,Both,77.0288458
COUNTRY,KIR,Western Pacific,2002,Both,60.60035552
COUNTRY,NPL,South-East Asia,2013,Male,68.20635397
COUNTRY,CHE,Europe,2005,Both,81.11493442
COUNTRY,HUN,Europe,2011,Both,74.90161819
COUNTRY,TON,Western Pacific,2012,Male,69.64191947
COUNTRY,IND,South-East Asia,2004,Female,66.57002271
COUNTRY,KHM,Western Pacific,2018,Male,66.63125429
COUNTRY,ETH,Africa,2019,Male,67.17300914
COUNTRY,JPN,Western Pacific,2005,Male,78.84358455
COUNTRY,ARG,Americas,2018,Both,76.88825006
COUNTRY,PRT,Europe,2015,Both,80.89189476
COUNTRY,KHM,Western Pacific,2007,Female,67.64170257
COUNTRY,SAU,Eastern Mediterranean,2013,Female,78.46426333
COUNTRY,BRB,Americas,2005,Male,72.92658864
COUNTRY,ARG,Americas,2004,Female,78.29798825
COUNTRY,CYP,Europe,2015,Female,83.9017604
COUNTRY,ISL,Europe,2001,Male,78.0981844
COUNTRY,SVK,Europe,2011,Male,72.21028308
COUNTRY,IRQ,Eastern Mediterranean,2021,Female,73.9119724
COUNTRY,LBY,Eastern Mediterranean,2000,Male,72.367741
COUNTRY,MRT,Africa,2006,Both,66.62015995
COUNTRY,PER,Americas,2013,Female,80.97729862
COUNTRY,MDA,Europe,2019,Male,69.32480145
COUNTRY,DOM,Americas,2020,Both,73.56757121
COUNTRY,TUN,Eastern Mediterranean,2008,Both,75.92697277
COUNTRY,POL,Europe,2006,Male,70.84819045
COUNTRY,CHE,Europe,2019,Male,81.75939761
COUNTRY,PAK,Eastern Mediterranean,2000,Female,61.89274921
COUNTRY,GIN,Africa,2006,Male,55.86983466
COUNTRY,CHE,Europe,2010,Both,82.19541207
COUNTRY,UZB,Europe,2018,Male,69.27960933
COUNTRY,ZWE,Africa,2006,Male,45.92273317
COUNTRY,SAU,Eastern Mediterranean,2019,Both,76.93147355
COUNTRY,SEN,Africa,2016,Both,67.7658388
COUNTRY,ZAF,Africa,2017,Both,64.74836762
COUNTRY,CHE,Europe,2016,Male,81.39368842
WORLDBANKINCOMEGROUP,WB_UMI,,2009,Female,75.85857268
COUNTRY,BEL,Europe,2002,Both,78.01455674
COUNTRY,MRT,Africa,2001,Female,63.44291293
COUNTRY,MLT,Europe,2021,Male,79.95901198
COUNTRY,DEU,Europe,2018,Both,80.64820055
COUNTRY,LBR,Africa,2003,Both,53.6245833
COUNTRY,MWI,Africa,2021,Both,62.48652597
COUNTRY,PHL,Western Pacific,2017,Both,69.6392585
COUNTRY,GMB,Africa,2018,Male,62.61051073
COUNTRY,LBR,Africa,2006,Male,58.21229197
COUNTRY,ARM,Europe,2017,Male,70.61847834
COUNTRY,TLS,South-East Asia,2005,Male,64.94614709
WORLDBANKINCOMEGROUP,WB_UMI,,2011,Female,76.60737172
COUNTRY,LBN,Eastern Mediterranean,2002,Male,75.13472084
COUNTRY,CHL,Americas,2020,Female,82.5039811
COUNTRY,JPN,Western Pacific,2014,Both,83.79493082
COUNTRY,NOR,Europe,2015,Male,80.26976417
COUNTRY,CAN,Americas,2006,Female,82.52774646
COUNTRY,NOR,Europe,2015,Both,81.99495023
COUNTRY,TON,Western Pacific,2013,Male,69.69864366
COUNTRY,KGZ,Europe,2018,Female,76.80395844
COUNTRY,ITA,Europe,2020,Female,84.05052945
COUNTRY,GMB,Africa,2001,Male,57.58118734
COUNTRY,GIN,Africa,2019,Both,61.12869188
COUNTRY,HTI,Americas,2008,Male,60.57210846
COUNTRY,MMR,South-East Asia,2006,Male,59.58667846
COUNTRY,NAM,Africa,2006,Female,57.16356241
COUNTRY,PRK,South-East Asia,2018,Both,72.10726148
REGION,WPR,,2012,Male,72.88922284
COUNTRY,LUX,Europe,2007,Female,82.54968443
COUNTRY,BEN,Africa,2019,Both,64.13827469
REGION,EMR,,2005,Male,65.05688291
COUNTRY,CHN,Western Pacific,2009,Female,77.40462013
COUNTRY,SUR,Americas,2001,Both,70.47457078
COUNTRY,JAM,Americas,2019,Both,72.23602877
COUNTRY,CRI,Americas,2000,Male,75.84009917
COUNTRY,RUS,Europe,2006,Female,73.10578763
COUNTRY,VCT,Americas,2013,Both,72.60483816
WORLDBANKINCOMEGROUP,WB_LI,,2005,Female,58.80006226
COUNTRY,DJI,Eastern Mediterranean,2012,Female,64.35396198
COUNTRY,AUS,Western Pacific,2010,Both,81.91408232
COUNTRY,URY,Americas,2016,Female,80.46253887
COUNTRY,VUT,Western Pacific,2007,Female,69.10226889
COUNTRY,SVN,Europe,2014,Both,80.78508516
COUNTRY,MYS,Western Pacific,2018,Male,72.6102572
COUNTRY,FJI,Western Pacific,2005,Male,64.96257664
COUNTRY,MUS,Africa,2006,Male,69.05924842
COUNTRY,TLS,South-East Asia,2019,Female,70.07871021
COUNTRY,MWI,Africa,2017,Male,59.62737948
WORLDBANKINCOMEGROUP,WB_UMI,,2006,Male,68.74919683
COUNTRY,LTU,Europe,2006,Female,76.94942942
COUNTRY,NZL,Western Pacific,2008,Both,80.3067588
COUNTRY,SLE,Africa,2018,Male,58.95520843
WORLDBANKINCOMEGROUP,WB_LMI,,2000,Female,64.25710414
COUNTRY,KOR,Western Pacific,2018,Both,83.15048365
COUNTRY,POL,Europe,2015,Male,73.3650708
COUNTRY,IND,South-East Asia,2006,Male,64.54435328
COUNTRY,SDN,Eastern Mediterranean,2006,Both,65.28684508
COUNTRY,PER,Americas,2001,Both,75.95904765
COUNTRY,SSD,Africa,2007,Female,58.66639881
COUNTRY,SDN,Eastern Mediterranean,2021,Male,66.24965038
COUNTRY,BIH,Europe,2003,Male,73.33831766
COUNTRY,CHL,Americas,2021,Both,79.02404788
COUNTRY,TKM,Europe,2018,Male,65.69067614
COUNTRY,KOR,Western Pacific,2017,Male,79.94279946
COUNTRY,ROU,Europe,2021,Both,72.76430945
COUNTRY,BWA,Africa,2010,Male,55.77139674
COUNTRY,FJI,Western Pacific,2006,Female,69.56018702
COUNTRY,SLV,Americas,2012,Both,75.27280087
COUNTRY,MLT,Europe,2007,Female,81.84222805
COUNTRY,CPV,Africa,2002,Male,68.14778858
COUNTRY,GTM,Americas,2020,Male,67.75830877
COUNTRY,KOR,Western Pacific,2000,Both,75.85981554
COUNTRY,GEO,Europe,2006,Both,72.02382849
COUNTRY,SAU,Eastern Mediterranean,2006,Female,73.41121851
COUNTRY,NZL,Western Pacific,2005,Female,81.92646063
COUNTRY,MYS,Western Pacific,2017,Female,76.49290558
COUNTRY,YEM,Eastern Mediterranean,2003,Female,66.26459163
COUNTRY,BRN,Western Pacific,2003,Male,74.89206817
COUNTRY,NOR,Europe,2021,Both,82.88199872
COUNTRY,MEX,Americas,2016,Both,75.76103333
COUNTRY,TTO,Americas,2008,Male,68.62953981
COUNTRY,CAF,Africa,2000,Female,45.44123737
COUNTRY,GHA,Africa,2006,Female,62.32516369
COUNTRY,LUX,Europe,2001,Both,78.61781312
COUNTRY,NOR,Europe,2002,Both,78.85942368
COUNTRY,PAN,Americas,2005,Male,73.82318379
COUNTRY,DNK,Europe,2006,Male,75.99538144
COUNTRY,BRN,Western Pacific,2011,Both,76.98951902
COUNTRY,SGP,Western Pacific,2006,Male,78.76318646
COUNTRY,CRI,Americas,2003,Male,76.46627176
COUNTRY,CAF,Africa,2014,Female,52.09102935
COUNTRY,TUN,Eastern Mediterranean,2013,Both,76.61373105
COUNTRY,ECU,Americas,2007,Female,77.6574291
COUNTRY,JOR,Eastern Mediterranean,2015,Male,78.71321883
COUNTRY,MNE,Europe,2013,Male,73.88934844
COUNTRY,NLD,Europe,2020,Female,82.93321531
COUNTRY,BEL,Europe,2000,Both,77.67190502
COUNTRY,OMN,Eastern Mediterranean,2002,Female,76.33248932
COUNTRY,DJI,Eastern Mediterranean,2013,Male,61.55254995
COUNTRY,BHR,Eastern Mediterranean,2008,Both,72.89097198
COUNTRY,BWA,Africa,2003,Female,50.03687142
COUNTRY,UGA,Africa,2002,Both,50.65046911
COUNTRY,JOR,Eastern Mediterranean,2010,Male,77.10771124
COUNTRY,NPL,South-East Asia,2021,Both,70.04936795
REGION,AMR,,2016,Male,74.00936366
COUNTRY,QAT,Eastern Mediterranean,2007,Male,71.2850135
COUNTRY,NLD,Europe,2009,Female,82.43383784
COUNTRY,ESP,Europe,2004,Female,83.24948823
COUNTRY,BDI,Africa,2015,Both,62.7069542
COUNTRY,MUS,Africa,2019,Male,70.83424654
COUNTRY,LVA,Europe,2010,Both,72.87994756
COUNTRY,RWA,Africa,2013,Male,64.26659722
COUNTRY,ITA,Europe,2012,Male,79.4440715
COUNTRY,COM,Africa,2008,Male,64.35952857
COUNTRY,ALB,Europe,2002,Female,78.42665561
COUNTRY,LAO,Western Pacific,2001,Both,58.88681637
REGION,AFR,,2013,Male,59.63267358
COUNTRY,MRT,Africa,2001,Male,63.67104545
COUNTRY,NER,Africa,2017,Female,61.12409973
COUNTRY,TZA,Africa,2010,Male,60.4400335
COUNTRY,VNM,Western Pacific,2002,Male,67.8123778
COUNTRY,SOM,Eastern Mediterranean,2017,Male,51.74155396
COUNTRY,MKD,Europe,2017,Male,74.04711769
COUNTRY,VUT,Western Pacific,2017,Female,70.52198019
COUNTRY,LAO,Western Pacific,2008,Both,63.1872824
COUNTRY,BIH,Europe,2005,Male,73.28771532
REGION,WPR,,2015,Both,76.83133302
COUNTRY,MKD,Europe,2016,Male,73.48303745
COUNTRY,GMB,Africa,2011,Male,60.98526962
COUNTRY,MLT,Europe,2001,Both,78.11450102
COUNTRY,MRT,Africa,2007,Both,67.11455039
COUNTRY,MOZ,Africa,2011,Female,55.87323735
WORLDBANKINCOMEGROUP,WB_UMI,,2007,Female,75.17711883
COUNTRY,SAU,Eastern Mediterranean,2001,Both,70.80307838
WORLDBANKINCOMEGROUP,WB_LI,,2021,Both,63.66755209
COUNTRY,GNQ,Africa,2014,Female,62.65082206
COUNTRY,TTO,Americas,2017,Both,74.00520612
COUNTRY,YEM,Eastern Mediterranean,2018,Both,66.38937201
COUNTRY,BHR,Eastern Mediterranean,2018,Both,75.93620907
COUNTRY,HND,Americas,2010,Female,71.81977505
COUNTRY,PNG,Western Pacific,2018,Female,67.73510072
WORLDBANKINCOMEGROUP,WB_LMI,,2003,Male,62.06625177
COUNTRY,BOL,Americas,2009,Male,69.26953817
COUNTRY,STP,Africa,2008,Both,67.68827914
COUNTRY,GTM,Americas,2012,Female,74.78428984
COUNTRY,IRL,Europe,2020,Both,81.69720975
COUNTRY,SLV,Americas,2017,Female,77.9709007
COUNTRY,LCA,Americas,2016,Male,72.48193817
COUNTRY,BEL,Europe,2012,Female,82.57243349
REGION,SEAR,,2007,Male,65.28368004
REGION,SEAR,,2011,Male,66.78613871
COUNTRY,MAR,Eastern Mediterranean,2016,Both,73.4071743
COUNTRY,MNG,Western Pacific,2003,Female,68.78567554
WORLDBANKINCOMEGROUP,WB_UMI,,2021,Male,71.41764719
COUNTRY,VUT,Western Pacific,2021,Female,69.81194005
COUNTRY,ALB,Europe,2006,Male,71.97293382
COUNTRY,WSM,Western Pacific,2016,Both,69.92083473
COUNTRY,MNE,Europe,2005,Female,76.32424643
COUNTRY,ISR,Europe,2013,Male,80.12959579
COUNTRY,CHE,Europe,2017,Both,83.13986197
REGION,SEAR,,2004,Female,67.18191283
COUNTRY,ETH,Africa,2005,Both,57.02975496
COUNTRY,LCA,Americas,2021,Both,71.1130421
COUNTRY,CHN,Western Pacific,2007,Male,71.29342415
COUNTRY,TCD,Africa,2018,Both,58.95783062
COUNTRY,PRK,South-East Asia,2008,Male,66.72157552
COUNTRY,BRN,Western Pacific,2013,Female,78.32875497
COUNTRY,PSE,Eastern Mediterranean,2000,Both,69.88946674
COUNTRY,ITA,Europe,2018,Male,80.658805
COUNTRY,UKR,Europe,2004,Male,61.78404243
COUNTRY,THA,South-East Asia,2001,Male,68.11219559
COUNTRY,BRA,Americas,2014,Male,71.17197361
COUNTRY,COL,Americas,2021,Female,77.62156214
COUNTRY,KGZ,Europe,2019,Female,77.1381149
COUNTRY,NAM,Africa,2008,Female,61.81559858
COUNTRY,UKR,Europe,2016,Both,72.62863559
COUNTRY,TJK,Europe,2009,Male,67.55059651
COUNTRY,SWZ,Africa,2012,Both,49.10836702
COUNTRY,UGA,Africa,2017,Female,68.58590142
COUNTRY,MMR,South-East Asia,2009,Female,66.94487828
COUNTRY,TON,Western Pacific,2011,Female,75.00946434
COUNTRY,ARG,Americas,2008,Both,75.69496821
COUNTRY,EGY,Eastern Mediterranean,2014,Both,70.46262161
COUNTRY,FJI,Western Pacific,2007,Both,67.10363711
COUNTRY,SGP,Western Pacific,2009,Male,79.26454795
COUNTRY,YEM,Eastern Mediterranean,2017,Both,67.67597451
COUNTRY,SUR,Americas,2009,Both,72.61759185
COUNTRY,IRN,Eastern Mediterranean,2013,Female,78.93795451
COUNTRY,ARE,Eastern Mediterranean,2000,Male,78.57770963
COUNTRY,HTI,Americas,2001,Male,57.49680967
COUNTRY,ETH,Africa,2020,Female,70.69578096
COUNTRY,SOM,Eastern Mediterranean,2008,Female,52.79262503
COUNTRY,MOZ,Africa,2010,Female,55.66365466
COUNTRY,SUR,Americas,2002,Both,70.41647923
COUNTRY,NZL,Western Pacific,2013,Male,79.59333005
COUNTRY,ARG,Americas,2020,Male,73.06196342
COUNTRY,AUS,Western Pacific,2012,Both,82.27247326
COUNTRY,BOL,Americas,2002,Female,68.21779665
COUNTRY,PRK,South-East Asia,2014,Female,73.97023878
COUNTRY,CAF,Africa,2000,Male,43.41704886
COUNTRY,DNK,Europe,2008,Female,80.71980995
COUNTRY,KGZ,Europe,2006,Both,67.10547635
COUNTRY,LVA,Europe,2017,Both,74.9627685
COUNTRY,AUS,Western Pacific,2008,Female,83.45069222
COUNTRY,GNQ,Africa,2002,Female,56.5665963
COUNTRY,MLI,Africa,2008,Both,57.78455925
COUNTRY,KWT,Eastern Mediterranean,2017,Both,82.62315795
COUNTRY,BOL,Americas,2009,Female,71.00835654
COUNTRY,CHE,Europe,2021,Female,85.11479877
COUNTRY,ZWE,Africa,2012,Male,52.56547076
COUNTRY,HND,Americas,2003,Both,70.19195664
COUNTRY,GNQ,Africa,2021,Male,60.17118939
COUNTRY,KHM,Western Pacific,2020,Female,72.52361407
COUNTRY,DOM,Americas,2009,Male,70.96711725
COUNTRY,BGD,South-East Asia,2020,Both,73.29812993
COUNTRY,TZA,Africa,2003,Both,54.98804057
COUNTRY,TZA,Africa,2007,Male,58.32434987
COUNTRY,CHE,Europe,2009,Male,79.62550393
COUNTRY,PAK,Eastern Mediterranean,2010,Female,65.03586866
COUNTRY,SEN,Africa,2015,Both,67.3624183
COUNTRY,BEL,Europe,2005,Both,78.85239236
COUNTRY,ROU,Europe,2010,Female,77.42843816
COUNTRY,BHS,Americas,2012,Female,76.08540186
COUNTRY,ARM,Europe,2015,Female,78.25486483
COUNTRY,GBR,Europe,2018,Male,78.89616014
COUNTRY,BEN,Africa,2011,Female,63.86034113
COUNTRY,VUT,Western Pacific,2009,Male,62.91195443
COUNTRY,BHR,Eastern Mediterranean,2020,Male,73.61107763
COUNTRY,GHA,Africa,2000,Male,57.77137867
COUNTRY,SOM,Eastern Mediterranean,2018,Female,57.30095418
COUNTRY,SDN,Eastern Mediterranean,2020,Male,67.03785221
COUNTRY,LUX,Europe,2012,Female,83.56966862
COUNTRY,ITA,Europe,2006,Female,83.62385373
COUNTRY,NGA,Africa,2017,Both,62.36209316
REGION,WPR,,2012,Female,79.33943144
COUNTRY,POL,Europe,2019,Male,73.94224118
COUNTRY,ISR,Europe,2000,Male,76.34036204
COUNTRY,YEM,Eastern Mediterranean,2001,Female,65.20637581
COUNTRY,CMR,Africa,2006,Male,53.2725896
COUNTRY,STP,Africa,2005,Both,66.27283192
COUNTRY,LBY,Eastern Mediterranean,2006,Female,76.03810318
COUNTRY,PNG,Western Pacific,2002,Both,63.43343076
COUNTRY,UZB,Europe,2001,Female,64.99758976
COUNTRY,WSM,Western Pacific,2005,Female,72.07560472
COUNTRY,TON,Western Pacific,2004,Both,71.44335848
COUNTRY,MMR,South-East Asia,2017,Female,71.29153384
COUNTRY,LUX,Europe,2014,Both,82.1608587
COUNTRY,MNE,Europe,2009,Both,75.38841226
COUNTRY,RUS,Europe,2015,Female,76.61217977
COUNTRY,HND,Americas,2004,Male,69.4482058
COUNTRY,ARG,Americas,2005,Female,78.68981076
COUNTRY,MDG,Africa,2019,Both,63.81664617
COUNTRY,SAU,Eastern Mediterranean,2021,Both,76.42921259
COUNTRY,CHE,Europe,2013,Both,82.47547076
COUNTRY,ROU,Europe,2000,Female,74.66303862
COUNTRY,MNE,Europe,2003,Female,75.849394
COUNTRY,MRT,Africa,2013,Both,69.22463674
COUNTRY,SSD,Africa,2006,Male,54.60667827
COUNTRY,SYC,Africa,2020,Female,80.51678828
COUNTRY,QAT,Eastern Mediterranean,2011,Male,73.38439037
COUNTRY,LVA,Europe,2021,Male,68.49511637
COUNTRY,HRV,Europe,2012,Female,80.64514208
COUNTRY,USA,Americas,2000,Male,74.16260254
COUNTRY,BRA,Americas,2019,Both,75.47815778
COUNTRY,VCT,Americas,2003,Both,72.24268792
COUNTRY,JAM,Americas,2012,Both,74.19029935
COUNTRY,COD,Africa,2011,Male,56.20427701
COUNTRY,WSM,Western Pacific,2011,Female,71.91775612
COUNTRY,TON,Western Pacific,2016,Female,75.29490237
COUNTRY,GRC,Europe,2015,Male,78.16406622
COUNTRY,GIN,Africa,2008,Female,58.53196986
COUNTRY,ROU,Europe,2004,Female,75.42579572
COUNTRY,VUT,Western Pacific,2003,Both,65.08697701
COUNTRY,MYS,Western Pacific,2003,Both,73.62194031
COUNTRY,PNG,Western Pacific,2007,Male,63.37494564
COUNTRY,PSE,Eastern Mediterranean,2016,Female,76.6836773
COUNTRY,SYR,Eastern Mediterranean,2018,Both,64.30375249
COUNTRY,LSO,Africa,2005,Both,42.6642992
COUNTRY,MNG,Western Pacific,2010,Female,71.4893327
COUNTRY,MOZ,Africa,2006,Female,54.3006662
COUNTRY,MMR,South-East Asia,2001,Male,57.41228697
COUNTRY,TKM,Europe,2005,Male,61.38691853
COUNTRY,MDG,Africa,2000,Male,57.70894694
COUNTRY,GRC,Europe,2008,Both,79.9292479
COUNTRY,AUS,Western Pacific,2020,Female,85.23296174
COUNTRY,PER,Americas,2012,Female,80.56538556
COUNTRY,GNQ,Africa,2017,Female,62.76065469
COUNTRY,MKD,Europe,2009,Both,74.58841867
COUNTRY,ISR,Europe,2018,Both,82.59262272
COUNTRY,GNB,Africa,2019,Female,61.4384131
COUNTRY,HND,Americas,2006,Both,70.7448816
COUNTRY,GNQ,Africa,2004,Male,55.45754447
COUNTRY,TKM,Europe,2021,Both,69.12049331
COUNTRY,TLS,South-East Asia,2010,Both,67.00361983
COUNTRY,SLE,Africa,2004,Male,50.68876299
COUNTRY,HRV,Europe,2005,Female,79.01704285
COUNTRY,TLS,South-East Asia,2009,Female,67.68377334
COUNTRY,CAF,Africa,2010,Both,49.20179696
COUNTRY,VUT,Western Pacific,2020,Both,67.09750807
COUNTRY,CHN,Western Pacific,2011,Both,75.03511843
COUNTRY,WSM,Western Pacific,2007,Female,72.19351372
COUNTRY,JAM,Americas,2007,Both,69.58643623
COUNTRY,SRB,Europe,2009,Female,76.6089717
COUNTRY,LAO,Western Pacific,2015,Female,69.2632024
COUNTRY,ERI,Africa,2014,Both,62.18741649
COUNTRY,STP,Africa,2008,Male,66.27653208
COUNTRY,GHA,Africa,2012,Both,63.16293767
COUNTRY,DEU,Europe,2021,Male,78.14950267
COUNTRY,HTI,Americas,2011,Male,61.24287183
COUNTRY,PNG,Western Pacific,2007,Both,64.07514301
COUNTRY,PRT,Europe,2016,Female,83.77159778
COUNTRY,GIN,Africa,2014,Both,58.60749611
COUNTRY,UZB,Europe,2002,Both,62.19230023
COUNTRY,ETH,Africa,2016,Both,67.58767511
REGION,SEAR,,2010,Male,66.38409384
COUNTRY,GHA,Africa,2021,Female,68.60498895
COUNTRY,SRB,Europe,2014,Both,75.32134955
COUNTRY,LBY,Eastern Mediterranean,2001,Male,71.85966909
COUNTRY,TKM,Europe,2010,Both,69.12241685
COUNTRY,BEL,Europe,2006,Male,76.48160609
COUNTRY,VNM,Western Pacific,2001,Both,71.97988323
COUNTRY,MDA,Europe,2020,Both,72.14867013
COUNTRY,TTO,Americas,2007,Both,72.39472984
COUNTRY,QAT,Eastern Mediterranean,2015,Both,77.79140376
COUNTRY,WSM,Western Pacific,2000,Male,67.69175993
COUNTRY,SEN,Africa,2004,Both,61.57202557
COUNTRY,OMN,Eastern Mediterranean,2004,Female,77.13753037
COUNTRY,GAB,Africa,2008,Female,62.47231905
COUNTRY,SRB,Europe,2009,Both,73.97356349
COUNTRY,AUT,Europe,2007,Both,80.0322621
COUNTRY,KWT,Eastern Mediterranean,2020,Female,83.09548217
COUNTRY,ZMB,Africa,2016,Male,58.68048273
COUNTRY,SDN,Eastern Mediterranean,2006,Male,64.12307686
COUNTRY,MRT,Africa,2007,Female,67.03039743
REGION,AFR,,2005,Both,55.63713976
COUNTRY,CAN,Americas,2013,Both,81.55829938
COUNTRY,GEO,Europe,2004,Female,74.40428914
COUNTRY,MMR,South-East Asia,2021,Male,64.71030315
COUNTRY,MOZ,Africa,2007,Male,50.45546201
COUNTRY,MDV,South-East Asia,2015,Male,75.73585495
COUNTRY,PRK,South-East Asia,2010,Male,66.94994326
COUNTRY,SDN,Eastern Mediterranean,2010,Female,68.08782941
COUNTRY,SOM,Eastern Mediterranean,2012,Female,52.75614304
COUNTRY,LKA,South-East Asia,2007,Male,69.89573038
COUNTRY,UGA,Africa,2012,Male,58.90218934
COUNTRY,MAR,Eastern Mediterranean,2020,Male,71.19044294
COUNTRY,SGP,Western Pacific,2008,Both,80.97823119
COUNTRY,KIR,Western Pacific,2003,Female,64.32174077
COUNTRY,POL,Europe,2015,Female,81.14751452
COUNTRY,KOR,Western Pacific,2014,Male,78.81460798
COUNTRY,ECU,Americas,2012,Male,73.10316088
COUNTRY,TTO,Americas,2019,Male,70.71369387
COUNTRY,MRT,Africa,2005,Male,66.139224
COUNTRY,SSD,Africa,2004,Female,56.85603359
COUNTRY,PAK,Eastern Mediterranean,2002,Both,61.92897932
COUNTRY,GUY,Americas,2017,Both,68.19380586
COUNTRY,NLD,Europe,2012,Female,82.56146894
COUNTRY,URY,Americas,2007,Male,71.38245185
COUNTRY,KEN,Africa,2009,Male,58.68102551
COUNTRY,IRL,Europe,2021,Female,83.3508685
COUNTRY,TLS,South-East Asia,2016,Male,66.62182098
COUNTRY,PRT,Europe,2000,Both,76.58820219
COUNTRY,TKM,Europe,2017,Both,68.97743987
COUNTRY,TUN,Eastern Mediterranean,2005,Both,75.37276042
COUNTRY,LUX,Europe,2003,Both,79.03207074
COUNTRY,SOM,Eastern Mediterranean,2020,Female,57.60880834
COUNTRY,THA,South-East Asia,2006,Male,70.14361569
COUNTRY,SRB,Europe,2021,Both,72.80891574
COUNTRY,HND,Americas,2012,Both,68.99495317
COUNTRY,TLS,South-East Asia,2014,Male,66.14101211
COUNTRY,UGA,Africa,2012,Both,61.8009059
COUNTRY,MMR,South-East Asia,2015,Female,70.70610209
COUNTRY,LCA,Americas,2018,Both,76.11272762
COUNTRY,SEN,Africa,2006,Female,64.57208434
REGION,EMR,,2018,Female,71.49976617
COUNTRY,MWI,Africa,2012,Male,56.81421414
COUNTRY,LCA,Americas,2020,Male,71.96243899
COUNTRY,DEU,Europe,2000,Female,80.9198608
COUNTRY,GAB,Africa,2016,Male,61.82322179
COUNTRY,IRL,Europe,2002,Female,80.11800386
COUNTRY,MNG,Western Pacific,2019,Male,66.26694565
COUNTRY,MOZ,Africa,2009,Female,55.6509116
COUNTRY,BTN,South-East Asia,2019,Female,75.12568551
COUNTRY,USA,Americas,2013,Male,76.61056593
COUNTRY,SAU,Eastern Mediterranean,2010,Male,74.02402333
COUNTRY,DEU,Europe,2005,Both,79.20819712
COUNTRY,CUB,Americas,2009,Male,76.08386617
COUNTRY,TUN,Eastern Mediterranean,2000,Female,76.99472556
COUNTRY,ARG,Americas,2002,Both,74.2583112
COUNTRY,DZA,Africa,2002,Both,73.0881827
COUNTRY,STP,Africa,2000,Male,62.51996413
COUNTRY,VEN,Americas,2007,Female,78.929453
COUNTRY,CIV,Africa,2015,Female,63.67347923
COUNTRY,TZA,Africa,2018,Female,67.99854907
COUNTRY,NOR,Europe,2020,Female,84.3401172
COUNTRY,CUB,Americas,2011,Female,80.47501399
COUNTRY,LBR,Africa,2018,Both,63.09159913
COUNTRY,ETH,Africa,2009,Male,60.7800289
REGION,AMR,,2014,Both,76.83106727
COUNTRY,COD,Africa,2000,Female,54.47554113
COUNTRY,VUT,Western Pacific,2009,Both,65.89385815
COUNTRY,HRV,Europe,2021,Female,80.0111879
COUNTRY,CAN,Americas,2008,Female,82.66446221
COUNTRY,ZAF,Africa,2007,Female,54.43468512
COUNTRY,MKD,Europe,2017,Female,77.92103277
COUNTRY,AFG,Eastern Mediterranean,2021,Both,59.12690224
COUNTRY,LKA,South-East Asia,2020,Both,80.65621609
COUNTRY,PSE,Eastern Mediterranean,2021,Female,75.87512392
COUNTRY,TUN,Eastern Mediterranean,2014,Female,79.20000577
COUNTRY,LCA,Americas,2009,Female,79.63042887
COUNTRY,MNE,Europe,2011,Female,78.34950538
COUNTRY,RUS,Europe,2010,Both,68.82506177
COUNTRY,BFA,Africa,2012,Both,59.51806294
COUNTRY,IRL,Europe,2009,Male,77.15047148
COUNTRY,GBR,Europe,2018,Female,82.32896384
COUNTRY,NGA,Africa,2000,Both,54.05766545
COUNTRY,FJI,Western Pacific,2016,Female,69.88934789
COUNTRY,CUB,Americas,2020,Male,75.25970676
COUNTRY,SUR,Americas,2013,Female,76.38887131
COUNTRY,NOR,Europe,2018,Male,80.86622047
COUNTRY,MOZ,Africa,2015,Male,52.97435551
COUNTRY,PER,Americas,2005,Both,77.53672089
COUNTRY,BRB,Americas,2003,Both,74.55086448
COUNTRY,ZWE,Africa,2001,Both,45.43212975
